Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-3.tif (RGB),P42-65 V11,red channel puncta,2383,13.61812841,73.66261016,108.0163659,86.87675062,green channel puncta,3469,8.346785817,132.9316806,186.0559239,161.0055576,blue channel puncta,-,-,-,-,-,colocalized puncta,576,19.91493056,102.65625,154.9427083,126.9656201
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-4.tif (RGB),P42-65 V11,red channel puncta,2907,16.34262126,70.34640523,104.49398,83.12674874,green channel puncta,4879,9.576757532,117.3351097,177.3094896,146.8388844,blue channel puncta,-,-,-,-,-,colocalized puncta,954,30.33385744,93.2851153,149.8071279,117.7886701
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-5.tif (RGB),P42-65 V11,red channel puncta,3249,20.26469683,71.32009849,106.6075716,84.30596641,green channel puncta,4368,9.115155678,128.4482601,182.6845238,156.6294105,blue channel puncta,-,-,-,-,-,colocalized puncta,1061,43.89066918,99.1135721,155.4005655,123.4604971
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-1.tif (RGB),P42-65 V11,red channel puncta,2298,14.26849434,60.40992167,89.23194082,71.45762293,green channel puncta,4841,10.27101838,97.69138608,158.5825243,125.1155594,blue channel puncta,-,-,-,-,-,colocalized puncta,869,50.35443038,78.40678941,134.9228999,101.7839599
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-2.tif (RGB),P42-65 V111,red channel puncta,2169,13.82434302,61.33148917,90.40433379,72.39043683,green channel puncta,4460,9.354035874,102.4118834,163.6495516,130.3798605,blue channel puncta,-,-,-,-,-,colocalized puncta,709,20.47390691,81.46614951,136.6318759,104.5648779
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-3.tif (RGB),P42-65 V111,red channel puncta,2033,14.47958682,64.35218888,94.1805214,75.70127266,green channel puncta,4605,9.569163952,102.3491857,163.5659066,130.2083315,blue channel puncta,-,-,-,-,-,colocalized puncta,697,20.93974175,82.62195122,138.1592539,105.9359605
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-4.tif (RGB),P42-65 V111,red channel puncta,2612,18.18950995,63.14050536,93.35872894,74.25242784,green channel puncta,4073,9.261969065,110.987233,171.3464277,139.62029,blue channel puncta,-,-,-,-,-,colocalized puncta,902,29.5232816,86.41297118,142.5637472,109.8720721
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-5.tif (RGB),P42-65 V111,red channel puncta,2475,20.14666667,70.31919192,102.7991919,82.24633585,green channel puncta,4899,10.35088794,102.7997551,164.0679731,130.5335244,blue channel puncta,-,-,-,-,-,colocalized puncta,1021,35.06023506,85.69392752,143.7375122,109.3075997
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-1.tif (RGB),P42-65 V111,red channel puncta,2046,14.13782991,65.40273705,94.17741935,76.28795845,green channel puncta,4095,9.303540904,107.4927961,164.5223443,134.5279185,blue channel puncta,-,-,-,-,-,colocalized puncta,642,26.68691589,85.86838006,139.0864486,108.2099861
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-2.tif (RGB),P42-65 V111,red channel puncta,2559,16.06955842,61.25908558,89.74091442,71.95505081,green channel puncta,4394,9.346609012,101.9114702,161.0377788,129.0883523,blue channel puncta,-,-,-,-,-,colocalized puncta,816,34.14031863,81.14460784,135.4926471,103.8062626
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-3.tif (RGB),P42-65 V111,red channel puncta,3041,19.15784281,61.15060835,91.08122328,72.0995813,green channel puncta,4033,8.967270022,109.7113811,168.037937,137.2940193,blue channel puncta,-,-,-,-,-,colocalized puncta,935,41.91390374,84.9973262,140.9486631,107.8706707
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-4.tif (RGB),P42-65 V111,red channel puncta,2259,18.7791058,74.24391324,106.2173528,86.18850451,green channel puncta,3908,8.991555783,111.8789662,168.7423234,138.6970115,blue channel puncta,-,-,-,-,-,colocalized puncta,681,35.06240822,92.19603524,147.4625551,115.1855154
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-5.tif (RGB),P42-65 V111,red channel puncta,2564,23.34204368,80.16653666,115.3592044,93.04084445,green channel puncta,4309,9.156416802,107.3242052,164.3731724,133.7043669,blue channel puncta,-,-,-,-,-,colocalized puncta,936,46.60042735,93.13461538,151.2259615,116.5609163
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-1.tif (RGB),P42-65 V111,red channel puncta,2318,14.05133736,61.297239,89.25409836,71.97677466,green channel puncta,4027,9.346660045,106.8420661,165.3416936,134.7469956,blue channel puncta,-,-,-,-,-,colocalized puncta,711,25.66947961,83.65963432,134.9099859,106.3517546
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-2.tif (RGB),P42-65 V111,red channel puncta,2388,14.18886097,60.29313233,87.30737018,70.54914517,green channel puncta,4182,8.871831659,104.0554758,163.7680536,131.974132,blue channel puncta,-,-,-,-,-,colocalized puncta,744,19.42405914,81.28091398,134.1498656,104.2098225
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-3.tif (RGB),P42-65 V111,red channel puncta,2125,14.48423529,66.27811765,95.17411765,77.21406524,green channel puncta,5451,10.08842414,93.73050816,155.3026968,120.8702061,blue channel puncta,-,-,-,-,-,colocalized puncta,864,23.21238426,79.38252315,135.7042824,102.5634618
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-4.tif (RGB),P42-65 V111,red channel puncta,2497,16.30436524,69.25510613,99.68922707,80.67498765,green channel puncta,3724,8.67132116,113.50913,172.3512352,141.8962733,blue channel puncta,-,-,-,-,-,colocalized puncta,696,24.8362069,90.56034483,144.7507184,113.9467964
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-5.tif (RGB),P42-65 V111,red channel puncta,2595,20.05780347,75.23044316,109.0026975,87.81594179,green channel puncta,5084,9.6184107,100.1286389,160.2122345,127.0144113,blue channel puncta,-,-,-,-,-,colocalized puncta,1032,31.17781008,86.88614341,145.1908915,110.432414
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-1.tif (RGB),P42-65 V111,red channel puncta,1939,13.16967509,59.26663228,85.78236204,69.32945976,green channel puncta,4030,9.551364764,97.88635236,158.1672457,124.656168,blue channel puncta,-,-,-,-,-,colocalized puncta,618,19.11165049,78.09304207,131.1666667,100.0093763
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-2.tif (RGB),P42-65 V111,red channel puncta,2621,15.70354826,55.11140786,81.69400992,64.92977666,green channel puncta,4794,10.08781811,88.04505632,148.2511473,113.6644356,blue channel puncta,-,-,-,-,-,colocalized puncta,983,26.3733469,71.04832146,127.0320448,92.92448308
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-3.tif (RGB),P42-65 V111,red channel puncta,2409,17.4815276,60.06724782,88.17766708,70.37217312,green channel puncta,4747,9.859700864,90.41247103,150.6764272,116.3383333,blue channel puncta,-,-,-,-,-,colocalized puncta,950,26.90421053,74.70736842,130.2310526,96.42190634
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-4.tif (RGB),P42-65 V111,red channel puncta,2685,20.23836127,64.06741155,93.47299814,74.70797552,green channel puncta,3912,9.021728016,100.083589,159.8796012,126.8515229,blue channel puncta,-,-,-,-,-,colocalized puncta,865,38.36473988,81.32774566,139.5092486,104.1230141
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-5.tif (RGB),P42-65 V111,red channel puncta,2309,20.79861412,77.17063664,109.8449545,89.26497365,green channel puncta,4049,9.309953075,97.88663868,157.6327488,124.3764294,blue channel puncta,-,-,-,-,-,colocalized puncta,808,36.13613861,86.8960396,144.0717822,110.0075756
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-1.tif (RGB),P42-65 V111,red channel puncta,2035,12.70958231,56.29385749,82.03980344,66.21010929,green channel puncta,4259,9.626907725,91.73538389,153.5543555,118.7337029,blue channel puncta,-,-,-,-,-,colocalized puncta,664,20.07756024,73.27861446,128.9510542,96.34963501
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-2.tif (RGB),P42-65 V111,red channel puncta,2310,12.81904762,54.17705628,78.93722944,63.58358458,green channel puncta,4390,9.556719818,88.95444191,152.1214123,116.2971665,blue channel puncta,-,-,-,-,-,colocalized puncta,755,17.3781457,71.06953642,124.9165563,92.94203511
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-3.tif (RGB),P42-65 V111,red channel puncta,2275,14.27868132,56.18417582,82.17978022,65.93292338,green channel puncta,4684,9.751494449,88.54035013,151.8426558,115.4921567,blue channel puncta,-,-,-,-,-,colocalized puncta,803,21.30323786,71.84246575,126.7023661,93.70168057
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-4.tif (RGB),P42-65 V111,red channel puncta,2282,15.04820333,61.16476775,88.45223488,71.24917198,green channel puncta,4599,9.669493368,92.82626658,155.8223527,120.1801273,blue channel puncta,-,-,-,-,-,colocalized puncta,837,22.1995221,76.27598566,132.0890084,98.4975915
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-5.tif (RGB),P42-65 V111,red channel puncta,2383,17.62484264,65.17373059,94.20310533,75.90160182,green channel puncta,4058,8.998767866,100.4383933,163.0717102,128.4465783,blue channel puncta,-,-,-,-,-,colocalized puncta,771,27.95914397,82.08171206,139.7749676,105.4110104
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-1.tif (RGB),P42-65 V111,red channel puncta,2753,14.38394479,52.1965129,77.72865964,61.83098537,green channel puncta,3821,8.948442816,96.90395185,157.9364041,124.0214996,blue channel puncta,-,-,-,-,-,colocalized puncta,792,20.46969697,74.16414141,127.364899,96.32897198
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-2.tif (RGB),P42-65 V111,red channel puncta,2392,14.19941472,54.18352843,79.76295987,63.85240977,green channel puncta,4036,8.726957384,94.03369673,156.3842914,121.2854285,blue channel puncta,-,-,-,-,-,colocalized puncta,694,20.14769452,73.42579251,128.4185879,95.77622618
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-3.tif (RGB),P42-65 V111,red channel puncta,2365,15.34249471,57.09598309,83.28160677,66.91438249,green channel puncta,4792,9.526919866,88.30905676,150.1736227,114.4595188,blue channel puncta,-,-,-,-,-,colocalized puncta,862,23.11716937,72.13225058,127.9095128,94.04761859
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-4.tif (RGB),P42-65 V111,red channel puncta,2010,15.86616915,64.18358209,92.17164179,74.8040911,green channel puncta,4234,9.059282003,93.91993387,156.6518658,121.3314674,blue channel puncta,-,-,-,-,-,colocalized puncta,667,27.40404798,78.27886057,135.494003,101.138158
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-5.tif (RGB),P42-65 V111,red channel puncta,2417,19.03806372,66.18742242,96.19280099,77.19675225,green channel puncta,4771,9.080486271,92.74554601,153.3739258,118.6865124,blue channel puncta,-,-,-,-,-,colocalized puncta,861,33.54123113,78.87049942,137.0679443,101.4004819
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-1.tif (RGB),P42-65 V111,red channel puncta,2325,17.01935484,97.75268817,132.5944086,112.8516849,green channel puncta,2565,7.620272904,166,204.4947368,189.2122122,blue channel puncta,-,-,-,-,-,colocalized puncta,463,19.08423326,131.0021598,173.6457883,153.143537
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-2.tif (RGB),P42-65 V111,red channel puncta,2419,15.05084746,87.69284828,123.9813973,102.3292925,green channel puncta,5174,9.452454581,116.3645149,187.13046,150.6614418,blue channel puncta,-,-,-,-,-,colocalized puncta,917,18.74972737,101.4007634,162.3609597,129.2486917
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-3.tif (RGB),P42-65 V111,red channel puncta,2946,16.59029192,77.46741344,113.5139172,91.35094942,green channel puncta,4539,8.738488654,117.6935448,187.4386429,151.3528065,blue channel puncta,-,-,-,-,-,colocalized puncta,981,20.26605505,96.72273191,159.1911315,124.4560485
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-4.tif (RGB),P42-65 V111,red channel puncta,2426,16.45630668,83.50824402,119.5663644,97.85126831,green channel puncta,5166,9.425280681,102.100271,173.9233449,134.3458319,blue channel puncta,-,-,-,-,-,colocalized puncta,995,21.53366834,92.03266332,154.961809,118.9282119
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-5.tif (RGB),P42-65 V111,red channel puncta,2374,19.47177759,89.55686605,125.4473463,104.0778444,green channel puncta,3433,8.052723565,121.9429071,189.0602971,154.0264645,blue channel puncta,-,-,-,-,-,colocalized puncta,628,36.65605096,104.7484076,163.6536624,131.0459345
