Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0011-3.tif (RGB),P21-42 V22,red channel puncta,2088,22.07088123,118.36159,182.2796935,147.4582619,green channel puncta,3600,8.158333333,119.415,183.825,150.4599097,blue channel puncta,-,-,-,-,-,colocalized puncta,699,23.73748212,118.2360515,191.8476395,154.0280929
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0011-4.tif (RGB),P21-42 V22,red channel puncta,1823,20.82885354,122.2177729,183.6269885,150.472732,green channel puncta,3533,8.28559298,122.0263232,184.2083215,152.192365,blue channel puncta,-,-,-,-,-,colocalized puncta,582,21.98797251,121.5713058,192.0893471,156.0292758
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0011-5.tif (RGB),P21-42 V22,red channel puncta,2034,24.11897738,106.846116,171.3864307,134.4810088,green channel puncta,2074,7.182256509,147.5101254,196.5771456,173.6878268,blue channel puncta,-,-,-,-,-,colocalized puncta,417,28.0911271,126.4484412,192.0227818,158.3476805
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0012-1.tif (RGB),P21-42 V22,red channel puncta,2023,15.50963915,74.41028176,123.4246169,93.49438882,green channel puncta,2682,8.767710664,77.48322148,130.259135,99.05481571,blue channel puncta,-,-,-,-,-,colocalized puncta,344,17.8502907,75.79069767,139.9912791,100.6335782
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0012-2.tif (RGB),P21-42 V22,red channel puncta,2540,18.92559055,60.79527559,107.6822835,77.97841052,green channel puncta,2639,8.624478969,74.37627889,125.3512694,95.09153347,blue channel puncta,-,-,-,-,-,colocalized puncta,482,24.29875519,67.18568465,130.3246888,89.92881923
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0012-3.tif (RGB),P21-42 V22,red channel puncta,2308,16.77946274,64.07149047,109.0420277,80.97616757,green channel puncta,2733,9.029637761,72.99560922,124.7102086,93.83167294,blue channel puncta,-,-,-,-,-,colocalized puncta,406,21.1182266,67.93103448,131.1243842,91.29637174
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0012-4.tif (RGB),P21-42 V22,red channel puncta,2118,16.65344665,63.97780925,108.4447592,80.73951315,green channel puncta,2906,9.14384033,72.98692361,121.7374398,92.43209921,blue channel puncta,-,-,-,-,-,colocalized puncta,443,21.0744921,68.33069977,128.5507901,90.93845708
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0012-5.tif (RGB),P21-42 V22,red channel puncta,2305,16.77136659,59.86681128,102.8694143,75.97556789,green channel puncta,3239,9.720592776,70.47916023,118.2599568,89.23645208,blue channel puncta,-,-,-,-,-,colocalized puncta,492,20.33536585,65.04878049,126.7052846,87.64686484
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0013-1.tif (RGB),P21-42 V22,red channel puncta,1724,14.30394432,67.56032483,118.2993039,87.54400313,green channel puncta,2919,8.89311408,121.0602946,180.2918808,148.9211377,blue channel puncta,-,-,-,-,-,colocalized puncta,363,17.12534435,93.75619835,162.5110193,123.5757199
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0013-2.tif (RGB),P21-42 V22,red channel puncta,1910,14.52774869,61.2617801,110.1947644,80.19439156,green channel puncta,3033,8.698318497,103.506759,166.1196835,131.1774044,blue channel puncta,-,-,-,-,-,colocalized puncta,413,16.19007264,81.49152542,147.8280872,107.8221835
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0013-3.tif (RGB),P21-42 V22,red channel puncta,1863,14.03811057,62.27160494,110.2071927,80.81620532,green channel puncta,2847,8.550755181,96.83245522,159.0948367,123.7604035,blue channel puncta,-,-,-,-,-,colocalized puncta,372,16.26612903,79.11827957,146.3709677,106.2425828
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0013-4.tif (RGB),P21-42 V22,red channel puncta,1836,14.31427015,61.22222222,111.4046841,80.68920906,green channel puncta,3627,9.519988972,80.66859664,141.0526606,105.3212536,blue channel puncta,-,-,-,-,-,colocalized puncta,495,17.54343434,70.48080808,138.340404,96.41100327
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0013-5.tif (RGB),P21-42 V22,red channel puncta,1727,13.47770701,62.31383903,110.9195136,81.4947577,green channel puncta,3516,9.440841866,74.33048919,132.8219568,97.86014786,blue channel puncta,-,-,-,-,-,colocalized puncta,439,16.73234624,67.73234624,135.3712984,93.6653947
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-1.tif (RGB),P21-42 V22,red channel puncta,2116,17.79820416,75.37901701,128.9787335,96.120713,green channel puncta,2892,8.429114799,134.5286999,189.3229599,161.2605629,blue channel puncta,-,-,-,-,-,colocalized puncta,425,20.38235294,104.4882353,169.5305882,131.8940925
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-2.tif (RGB),P21-42 V22,red channel puncta,2565,19.00701754,63.98128655,115.1165692,83.02878581,green channel puncta,4098,9.533430942,99.74621767,161.4377745,126.1879117,blue channel puncta,-,-,-,-,-,colocalized puncta,727,24.68638239,81.31980743,150.8425034,107.9123308
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-3.tif (RGB),P21-42 V22,red channel puncta,2404,16.90723794,67.37895175,119.2258735,87.23012588,green channel puncta,3115,8.248154093,102.7739968,165.4991974,130.2950607,blue channel puncta,-,-,-,-,-,colocalized puncta,480,19.17291667,84.32916667,153.0020833,111.6178611
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-4.tif (RGB),P21-42 V22,red channel puncta,2381,15.80470391,67.28937421,118.0104998,86.82351301,green channel puncta,3596,8.738320356,88.96245829,151.9221357,115.395634,blue channel puncta,-,-,-,-,-,colocalized puncta,527,17.9658444,77.93643264,147.0996205,105.1247259
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-5.tif (RGB),P21-42 V222,red channel puncta,2101,14.73536411,70.53545931,121.2755831,90.39153718,green channel puncta,3351,8.329453894,82.52491793,143.6484631,107.9928087,blue channel puncta,-,-,-,-,-,colocalized puncta,418,16.86004785,76.30980861,146.9832536,104.1728024
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-1.tif (RGB),P21-42 V222,red channel puncta,1856,13.7112069,69.66971983,121.9832974,90.35680611,green channel puncta,2745,8.389071038,86.53260474,148.5948998,113.0143085,blue channel puncta,-,-,-,-,-,colocalized puncta,395,15.37594937,77.69367089,148.5632911,106.5140329
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-2.tif (RGB),P21-42 V222,red channel puncta,2025,14.49037037,62.44938272,111.3437037,81.18072968,green channel puncta,2905,8.636144578,83.35628227,144.5518072,108.9739393,blue channel puncta,-,-,-,-,-,colocalized puncta,458,16.66484716,72.43449782,141.5960699,99.21676843
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-3.tif (RGB),P21-42 V222,red channel puncta,1777,12.94091165,64.49465391,112.5149128,83.25945711,green channel puncta,3049,8.702525418,83.28501148,143.7464743,108.4422435,blue channel puncta,-,-,-,-,-,colocalized puncta,418,15.54186603,73.6076555,143.3062201,101.1256557
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-4.tif (RGB),P21-42 V222,red channel puncta,1902,14.64458465,58.11251314,103.9037855,75.62164462,green channel puncta,2860,8.709440559,88.51293706,148.8559441,113.9728,blue channel puncta,-,-,-,-,-,colocalized puncta,451,17.47782705,72.8059867,139.8215078,99.1003033
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-5.tif (RGB),P21-42 V222,red channel puncta,1639,13.18181818,61.08297743,104.1226358,77.76993511,green channel puncta,2658,8.850639579,96.57562077,157.7531979,123.0357009,blue channel puncta,-,-,-,-,-,colocalized puncta,369,15.80487805,78.27235772,144.0650407,105.0343984
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-1.tif (RGB),P21-42 V222,red channel puncta,2490,17.49116466,85.17148594,149.3004016,111.2563664,green channel puncta,3463,9.176436616,118.4322841,181.5469246,148.5523409,blue channel puncta,-,-,-,-,-,colocalized puncta,587,20.86626917,100.8449744,177.2785349,133.7998347
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-2.tif (RGB),P21-42 V222,red channel puncta,2517,16.83671037,81.04370282,141.9193484,105.5564801,green channel puncta,3672,9.222766885,101.9471678,169.5795207,131.9447648,blue channel puncta,-,-,-,-,-,colocalized puncta,629,20.12321145,90.89984102,169.3950715,123.939343
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-3.tif (RGB),P21-42 V222,red channel puncta,2589,17.89069139,75.72421784,137.5326381,100.0802334,green channel puncta,2848,8.389747191,104.2991573,172.6829354,135.1354191,blue channel puncta,-,-,-,-,-,colocalized puncta,464,20.60344828,89.20258621,172.5377155,124.1341892
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-4.tif (RGB),P21-42 V222,red channel puncta,2569,16.64110549,75.83845854,134.6177501,99.13495431,green channel puncta,2808,8.413461538,98.83796296,168.8112536,129.581976,blue channel puncta,-,-,-,-,-,colocalized puncta,469,19.89872068,86.76865672,169.1663113,121.1441642
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-5.tif (RGB),P21-42 V222,red channel puncta,2211,14.98236092,81.05744007,140.5142469,105.2131699,green channel puncta,3341,8.555222987,87.01975456,154.1888656,115.375599,blue channel puncta,-,-,-,-,-,colocalized puncta,475,17.10210526,83.64526316,163.1315789,116.1183448
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-1.tif (RGB),P21-42 V222,red channel puncta,2621,18.99160626,80.60930942,141.5684853,104.596305,green channel puncta,3765,9.232934927,131.0143426,185.9808765,157.7660949,blue channel puncta,-,-,-,-,-,colocalized puncta,761,24.6760841,105.1261498,175.5683311,135.181993
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-2.tif (RGB),P21-42 V222,red channel puncta,1830,14.72131148,95.64754098,157.4655738,121.4579009,green channel puncta,4078,9.2150564,111.5230505,174.5564002,139.8176539,blue channel puncta,-,-,-,-,-,colocalized puncta,489,17.30674847,102.7944785,176.0797546,134.4646709
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-3.tif (RGB),P21-42 V222,red channel puncta,2664,17.35623123,76.84009009,136.3885135,100.1506749,green channel puncta,3323,8.247968703,112.3189889,176.112248,141.300843,blue channel puncta,-,-,-,-,-,colocalized puncta,645,21.90077519,93.95813953,170.020155,125.0776176
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-4.tif (RGB),P21-42 V222,red channel puncta,2381,16.09827803,79.89416212,138.8206636,102.9973052,green channel puncta,3490,8.577077364,103.2888252,167.652149,131.3833546,blue channel puncta,-,-,-,-,-,colocalized puncta,586,20.80119454,91.32423208,166.0162116,121.43563
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-5.tif (RGB),P21-42 V222,red channel puncta,2378,15.32632464,79.07232969,137.4953743,102.2692578,green channel puncta,3017,8.044083527,101.8518396,165.4855817,129.55695,blue channel puncta,-,-,-,-,-,colocalized puncta,452,18.76216814,90.09402655,166.8827434,121.2056725
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1-1.tif (RGB),P21-42 V222,red channel puncta,1881,20.02604997,109.5188729,176.2392344,138.9198574,green channel puncta,2789,7.416995339,143.1505916,192.1746146,169.8893801,blue channel puncta,-,-,-,-,-,colocalized puncta,490,18.53469388,126.2989796,192.0469388,159.3784953
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1-2.tif (RGB),P21-42 V222,red channel puncta,2194,22.07976299,97.19735643,164.1604376,125.5253333,green channel puncta,3493,8.051245348,132.4443172,187.2338964,160.5741809,blue channel puncta,-,-,-,-,-,colocalized puncta,637,22.93642072,114.3296703,186.0133438,148.6952583
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1-3.tif (RGB),P21-42 V222,red channel puncta,2134,22.18884724,94.00515464,159.4789128,121.3868524,green channel puncta,2281,7.491451118,156.9916703,194.3415169,178.7253768,blue channel puncta,-,-,-,-,-,colocalized puncta,439,22.2642369,125.1343964,186.9908884,155.2539067
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1-4.tif (RGB),P21-42 V222,red channel puncta,2535,25.67218935,78.30098619,142.5439842,103.3162031,green channel puncta,3032,8.312005277,152.3060686,189.4076517,173.3536874,blue channel puncta,-,-,-,-,-,colocalized puncta,764,31.08376963,114.6367801,176.7113874,142.3326359
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1-5.tif (RGB),P21-42 V222,red channel puncta,1928,23.90145228,88.45020747,152.6768672,114.4056198,green channel puncta,2771,8.878383255,162.0808372,187.6809816,177.4606605,blue channel puncta,-,-,-,-,-,colocalized puncta,552,26.89492754,124.7690217,178.2617754,149.4209561
